uo;tipo_siafi;no_siafi;ano_exercicio_receita;codigo_classificacao_receita;tipo_de_receita;fonte;receita_arrecadada_r;classificacao_receita;registro_receita;data_da_arrecadacao
1251;Convênio;9345086;2022;1738.10.9.1.20.002;Receita Corrente;70;48.000,00;DIVERSOS MUNICIPIOS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Arrecadado;02/01/2023
1251;Convênio;9345153;2022;1321.00.1.1.01.000;Rendimento;70;2.037,11;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1251;Convênio;9345153;2022;1738.10.9.1.20.002;Receita Corrente;70;100.000,00;DIVERSOS MUNICIPIOS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Arrecadado;02/01/2023
1251;Convênio;9345692;2022;1321.00.1.1.01.000;Rendimento;70;82,74;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1251;Convênio;9345692;2022;1738.10.9.1.20.002;Receita Corrente;70;4.000,00;DIVERSOS MUNICIPIOS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Arrecadado;02/01/2023
1251;Convênio;9345938;2022;1321.00.1.1.01.000;Rendimento;70;2.114,02;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1251;Convênio;9345943;2022;1321.00.1.1.01.000;Rendimento;70;82,00;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1251;Convênio;9345943;2022;1738.10.9.1.20.002;Receita Corrente;70;6.000,00;DIVERSOS MUNICIPIOS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Arrecadado;02/01/2023
1251;Convênio;9345968;2022;1321.00.1.1.01.000;Rendimento;70;1.755,49;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1251;Convênio;9345969;2022;1321.00.1.1.01.000;Rendimento;70;395,07;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1251;Convênio;9346016;2022;1321.00.1.1.01.000;Rendimento;70;4.249,42;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1251;Convênio;9346153;2022;1321.00.1.1.01.000;Rendimento;10;2.746,66;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1251;Convênio;9346153;2022;1321.00.1.1.01.000;Rendimento;24;24.719,74;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1251;Convênio;9346528;2022;1321.00.1.1.01.000;Rendimento;70;624,94;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1251;Convênio;9348750;2022;1321.00.1.1.01.000;Rendimento;70;1.147,12;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1251;Convênio;9348751;2022;1321.00.1.1.01.000;Rendimento;70;327,75;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1251;Convênio;9362140;2022;1321.00.1.1.01.000;Rendimento;70;1.251,25;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1261;Convênio;9293668;2022;1321.00.1.1.01.000;Rendimento;10;69,86;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1261;Convênio;9293668;2022;1321.00.1.1.01.000;Rendimento;24;628,76;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9270124;2022;1321.00.1.1.01.000;Rendimento;24;4.006,85;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9270149;2022;1321.00.1.1.01.000;Rendimento;24;87,17;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9301342;2022;1321.00.1.1.01.000;Rendimento;24;4.399,58;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9301344;2022;1321.00.1.1.01.000;Rendimento;24;3.661,28;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9317481;2022;1321.00.1.1.01.000;Rendimento;24;105.575,47;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9317482;2022;1321.00.1.1.01.000;Rendimento;24;26.039,92;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9317880;2022;1321.00.1.1.01.000;Rendimento;70;375,41;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9318254;2022;1321.00.1.1.01.000;Rendimento;70;3.880,98;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9318261;2022;1321.00.1.1.01.000;Rendimento;70;7,92;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9318425;2022;1321.00.1.1.01.000;Rendimento;70;63,28;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9318431;2022;1321.00.1.1.01.000;Rendimento;70;1.552,39;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9318432;2022;1321.00.1.1.01.000;Rendimento;70;89,25;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9318433;2022;1321.00.1.1.01.000;Rendimento;70;289,78;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9319438;2022;1321.00.1.1.01.000;Rendimento;70;799,23;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9319439;2022;1321.00.1.1.01.000;Rendimento;24;1.073,50;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9320345;2022;1321.00.1.1.01.000;Rendimento;24;3.433,98;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9342941;2022;1321.00.1.1.01.000;Rendimento;70;3.560,05;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1511;Convênio;9344046;2022;1321.00.1.1.01.000;Rendimento;70;589,73;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9283548;2022;1321.00.1.1.01.000;Rendimento;70;31.898,84;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9319206;2022;1321.00.1.1.01.000;Rendimento;70;3.809,86;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9319209;2022;1321.00.1.1.01.000;Rendimento;70;0,10;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9319210;2022;1321.00.1.1.01.000;Rendimento;70;126,12;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9319211;2022;1321.00.1.1.01.000;Rendimento;70;6.923,36;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9325286;2022;1321.00.1.1.01.000;Rendimento;70;11.093,09;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9328331;2022;1321.00.1.1.01.000;Rendimento;70;2.842,73;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9328339;2022;1321.00.1.1.01.000;Rendimento;70;3.895,05;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9337479;2022;1321.00.1.1.01.000;Rendimento;70;91,23;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9337674;2022;1321.00.1.1.01.000;Rendimento;70;33,69;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9337873;2022;1321.00.1.1.01.000;Rendimento;70;525,36;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9340305;2022;1321.00.1.1.01.000;Rendimento;70;1.030,17;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9340508;2022;1321.00.1.1.01.000;Rendimento;70;10,54;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
2271;Convênio;9346152;2022;1321.00.1.1.01.000;Rendimento;70;33.988,86;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
4141;Portaria;9319167;2022;1321.00.1.1.01.000;Rendimento;57;86.193,74;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;02/01/2023
1251;Convênio;9317354;2022;1321.00.1.1.01.000;Rendimento;70;7.143,01;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1251;Convênio;9317884;2022;1321.00.1.1.01.000;Rendimento;70;619,07;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1251;Convênio;9317884;2022;1738.10.9.1.20.002;Receita Corrente;70;24.000,00;DIVERSOS MUNICIPIOS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Arrecadado;30/12/2022
1251;Convênio;9318699;2022;1321.00.1.1.01.000;Rendimento;10;103,66;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1251;Convênio;9318699;2022;1321.00.1.1.01.000;Rendimento;24;4.204,97;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1251;Convênio;9318764;2022;1321.00.1.1.01.000;Rendimento;10;11.763,17;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1251;Convênio;9318764;2022;1321.00.1.1.01.000;Rendimento;24;571.837,52;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1251;Convênio;9318771;2022;1321.00.1.1.01.000;Rendimento;70;84.177,56;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1251;Convênio;9318792;2022;1321.00.1.1.01.000;Rendimento;70;381,36;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1251;Convênio;9319127;2022;1321.00.1.1.01.000;Rendimento;70;1.087,53;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1251;Convênio;9324183;2022;1321.00.1.1.01.000;Rendimento;70;398,15;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1251;Convênio;9325892;2022;1321.00.1.1.01.000;Rendimento;70;3.816,44;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1251;Convênio;9326074;2022;1321.00.1.1.01.000;Rendimento;70;629,22;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1251;Convênio;9327540;2022;1321.00.1.1.01.000;Rendimento;70;635,57;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1401;Convênio;9325273;2022;1718.10.9.1.20.002;Receita Corrente;24;20.532,44;CENTRAIS DE ABASTECIMENTO DE MINAS GERAIS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Arrecadado;30/12/2022
1401;Convênio;9344011;2022;1738.10.9.1.20.001;Receita Corrente;70;75.000,00;DIVERSOS MUNICIPIOS/CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;Arrecadado;30/12/2022
1511;Convênio;9270124;2022;2418.10.9.1.20.004;Receita de Capital;24;74.304,72;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA/POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Arrecadado;30/12/2022
1511;Convênio;9319439;2022;2418.10.9.1.20.004;Receita de Capital;24;45.686,16;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA/POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Arrecadado;30/12/2022
2241;Convênio;9276559;2022;1321.00.1.1.01.000;Rendimento;31;153,84;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2241;Convênio;9276559;2022;1321.00.1.1.01.000;Rendimento;60;1.745,21;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2241;Convênio;9276559;2022;1321.00.1.1.01.000;Rendimento;24;12.875,83;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2261;Convênio;9370880;2022;1321.00.1.1.01.000;Rendimento;24;2.454,96;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2261;Convênio;9370880;2022;1718.10.1.1.04.000;Receita Corrente;24;173.548,64;SUS - FINANCIADORA DE PROJETOS - FINEP;Arrecadado;30/12/2022
2311;Convênio;9282800;2022;1321.00.1.1.01.000;Rendimento;70;30.493,19;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2311;Convênio;9283218;2022;1321.00.1.1.01.000;Rendimento;70;1.018,51;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2311;Convênio;9290599;2022;1321.00.1.1.01.000;Rendimento;70;3.600,77;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2311;Convênio;9290600;2022;1321.00.1.1.01.000;Rendimento;70;2.621,46;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2311;Convênio;9290601;2022;1321.00.1.1.01.000;Rendimento;70;3.854,71;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2311;Convênio;9312404;2022;1321.00.1.1.01.000;Rendimento;70;5.064,46;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2311;Convênio;9315532;2022;1321.00.1.1.01.000;Rendimento;70;7.781,30;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2311;Convênio;9317173;2022;1321.00.1.1.01.000;Rendimento;70;288,05;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2311;Convênio;9317965;2022;1321.00.1.1.01.000;Rendimento;70;29.507,32;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2311;Convênio;9344023;2022;1321.00.1.1.01.000;Rendimento;70;428,02;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
2311;Convênio;9344189;2022;1321.00.1.1.01.000;Rendimento;60;1,87;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;30/12/2022
1251;Convênio;9318434;2022;1321.00.1.1.01.000;Rendimento;10;266,56;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
1251;Convênio;9318434;2022;1321.00.1.1.01.000;Rendimento;24;13.015,99;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
1511;Convênio;9319439;2022;2418.10.9.1.20.004;Receita de Capital;24;38.058,48;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA/POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Arrecadado;29/12/2022
2271;Convênio;9291991;2022;1321.00.1.1.01.000;Rendimento;70;2.278,73;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2271;Convênio;9323115;2022;1321.00.1.1.01.000;Rendimento;70;2.839,26;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2271;Convênio;9323277;2022;1321.00.1.1.01.000;Rendimento;70;63,38;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2271;Convênio;9323280;2022;1321.00.1.1.01.000;Rendimento;70;105,14;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2271;Convênio;9323281;2022;1321.00.1.1.01.000;Rendimento;70;68,09;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2271;Convênio;9323284;2022;1321.00.1.1.01.000;Rendimento;70;32,76;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2271;Convênio;9341692;2022;1321.00.1.1.01.000;Rendimento;70;40.485,66;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2271;Convênio;9341693;2022;1321.00.1.1.01.000;Rendimento;70;63.498,49;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2271;Convênio;9346613;2022;1321.00.1.1.01.000;Rendimento;70;61.315,94;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9270942;2022;1321.00.1.1.01.000;Rendimento;60;7,37;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9270942;2022;1321.00.1.1.01.000;Rendimento;24;21,71;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9276560;2022;1321.00.1.1.01.000;Rendimento;70;325,39;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9276562;2022;1321.00.1.1.01.000;Rendimento;70;1.878,21;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9282801;2022;1321.00.1.1.01.000;Rendimento;70;153,07;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9282802;2022;1321.00.1.1.01.000;Rendimento;70;1.058,23;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9282804;2022;1321.00.1.1.01.000;Rendimento;70;178,40;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9282806;2022;1321.00.1.1.01.000;Rendimento;70;353,54;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9282908;2022;1321.00.1.1.01.000;Rendimento;70;131,44;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9286365;2022;1321.00.1.1.01.000;Rendimento;70;856,22;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9340586;2022;1321.00.1.1.01.000;Rendimento;70;1.212,31;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9341222;2022;1321.00.1.1.01.000;Rendimento;70;210,13;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9341224;2022;1321.00.1.1.01.000;Rendimento;70;31,48;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9341277;2022;1321.00.1.1.01.000;Rendimento;70;5.539,84;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9341291;2022;1321.00.1.1.01.000;Rendimento;70;1.523,33;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
2311;Convênio;9341292;2022;1321.00.1.1.01.000;Rendimento;70;1.879,68;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;29/12/2022
1251;Convênio;9309930;2022;1321.00.1.1.01.000;Rendimento;70;1.376,98;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
1251;Convênio;9309930;2022;1738.10.9.1.20.002;Receita Corrente;70;13.510,00;DIVERSOS MUNICIPIOS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Arrecadado;28/12/2022
1251;Convênio;9313581;2022;1321.00.1.1.01.000;Rendimento;70;204,22;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
1251;Convênio;9314597;2022;1321.00.1.1.01.000;Rendimento;70;1.478,39;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
1251;Convênio;9315152;2022;1321.00.1.1.01.000;Rendimento;70;5.337,48;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
1251;Convênio;9315345;2022;1321.00.1.1.01.000;Rendimento;70;210,65;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
1251;Convênio;9315346;2022;1321.00.1.1.01.000;Rendimento;70;162,20;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
1251;Convênio;9315482;2022;1321.00.1.1.01.000;Rendimento;70;154,54;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
1251;Convênio;9315629;2022;1321.00.1.1.01.000;Rendimento;70;182,80;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
1251;Convênio;9317875;2022;1321.00.1.1.01.000;Rendimento;70;10.302,65;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
2271;Convênio;9274431;2022;1321.00.1.1.01.000;Rendimento;70;5.756,02;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
2271;Convênio;9274432;2022;1321.00.1.1.01.000;Rendimento;70;4.499,66;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
2271;Convênio;9274435;2022;1321.00.1.1.01.000;Rendimento;70;2.645,95;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
2271;Convênio;9274436;2022;1321.00.1.1.01.000;Rendimento;70;124,94;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
2271;Convênio;9274437;2022;1321.00.1.1.01.000;Rendimento;70;43,94;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
2271;Convênio;9274438;2022;1321.00.1.1.01.000;Rendimento;70;608,55;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
2271;Convênio;9274476;2022;1321.00.1.1.01.000;Rendimento;70;10,51;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
2271;Convênio;9274478;2022;1321.00.1.1.01.000;Rendimento;70;1.891,52;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
2271;Convênio;9288037;2022;1321.00.1.1.01.000;Rendimento;70;2.023,01;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
2271;Convênio;9292811;2022;1321.00.1.1.01.000;Rendimento;70;3.776,48;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
2271;Convênio;9292953;2022;1321.00.1.1.01.000;Rendimento;70;362,06;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
2271;Convênio;9292955;2022;1321.00.1.1.01.000;Rendimento;70;10.318,64;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;28/12/2022
2311;Convênio;9340586;2022;1738.10.2.1.01.000;Receita Corrente;70;52.770,24;EDUCACAO - DIVERSOS MUNICIPIOS;Arrecadado;28/12/2022
2311;Convênio;9341222;2022;1738.10.2.1.01.000;Receita Corrente;70;5.000,00;EDUCACAO - DIVERSOS MUNICIPIOS;Arrecadado;28/12/2022
2311;Convênio;9341277;2022;1738.10.2.1.01.000;Receita Corrente;70;125.008,56;EDUCACAO - DIVERSOS MUNICIPIOS;Arrecadado;28/12/2022
2311;Convênio;9341277;2022;2438.10.2.1.01.000;Receita de Capital;70;341.964,03;DIVERSOS MUNICIPIOS;Arrecadado;28/12/2022
2311;Convênio;9341292;2022;1738.10.2.1.01.000;Receita Corrente;70;104.487,82;EDUCACAO - DIVERSOS MUNICIPIOS;Arrecadado;28/12/2022
1251;Convênio;9292050;2022;1321.00.1.1.01.000;Rendimento;70;2.279,84;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;27/12/2022
1251;Convênio;9292050;2022;1738.10.9.1.20.002;Receita Corrente;70;65.000,00;DIVERSOS MUNICIPIOS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Arrecadado;27/12/2022
1251;Convênio;9292802;2022;1321.00.1.1.01.000;Rendimento;70;5.269,07;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;27/12/2022
1251;Convênio;9292803;2022;1321.00.1.1.01.000;Rendimento;70;3.114,52;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;27/12/2022
1251;Convênio;9292962;2022;1321.00.1.1.01.000;Rendimento;70;1.067,42;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;27/12/2022
1251;Convênio;9293653;2022;1321.00.1.1.01.000;Rendimento;70;12.756,26;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;27/12/2022
1251;Convênio;9293675;2022;1321.00.1.1.01.000;Rendimento;24;654,51;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;27/12/2022
1251;Convênio;9293675;2022;1718.10.9.1.20.002;Receita Corrente;24;24.000,00;CENTRAIS DE ABASTECIMENTO DE MINAS GERAIS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Arrecadado;27/12/2022
1251;Convênio;9293702;2022;1321.00.1.1.01.000;Rendimento;70;241,99;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;27/12/2022
1251;Convênio;9309074;2022;1321.00.1.1.01.000;Rendimento;70;12.447,47;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;27/12/2022
1251;Convênio;9315350;2022;1321.00.1.1.01.000;Rendimento;10;237,07;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;Arrecadado;27/12/2022
